ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,log_price,daily_log_return
000001.SH,20001013,1918.157,1927.354,1932.318,1911.357,1926.324,-8.167,-0.424,6642719.0,7331121.311,7.55912010819346,-0.0042486943155557455
000001.SH,20001016,1902.809,1917.446,1917.555,1897.906,1918.157,-15.348,-0.8001,6085036.0,6096268.604,7.551086494418708,-0.008033613774751203
000001.SH,20001017,1909.49,1902.073,1909.49,1896.945,1902.809,6.681,0.3511,4174936.0,4690517.354,7.5545914696788286,0.003504975260120169
000001.SH,20001018,1922.845,1911.705,1922.852,1911.705,1909.49,13.355,0.6994,5755032.0,7781997.42,7.561561139116036,0.006969669437207671
000001.SH,20001019,1913.42,1925.214,1927.366,1911.182,1922.845,-9.425,-0.4902,5965058.0,5938198.755,7.556647495786909,-0.0049136433291270265
000001.SH,20001020,1947.455,1913.162,1947.469,1912.378,1913.42,34.035,1.7788,9387661.0,9689264.2,7.574278670931088,0.01763117514417889
000001.SH,20001023,1958.938,1952.956,1960.86,1945.674,1947.455,11.483,0.5896,8577974.0,9638933.905,7.580157768643298,0.0058790977122100685
000001.SH,20001024,1956.344,1960.366,1962.13,1945.527,1958.938,-2.594,-0.1324,6357283.0,7342628.845,7.578832704252256,-0.0013250643910422966
000001.SH,20001025,1977.254,1957.378,1978.992,1957.313,1956.344,20.91,1.0688,11506544.0,11408579.782,7.5894642924092395,0.010631588156983618
000001.SH,20001026,1967.673,1979.296,1980.626,1962.2,1977.254,-9.581,-0.4846,10652764.0,8684369.309,7.584606905269754,-0.0048573871394852475
000001.SH,20001027,1967.405,1968.171,1971.785,1957.744,1967.673,-0.268,-0.0136,9037111.0,7786520.725,7.584470694500659,-0.00013621076909497987
000001.SH,20001030,1973.578,1967.653,1974.241,1962.812,1967.405,6.173,0.3138,9939449.0,9374286.601,7.587603418010739,0.003132723510079316
000001.SH,20001031,1961.287,1974.527,1979.994,1956.417,1973.578,-12.291,-0.6228,9090422.0,7911979.251,7.58135616938873,-0.006247248622008428
000001.SH,20001101,1977.363,1961.081,1977.373,1959.721,1961.287,16.076,0.8197,8501940.0,8196133.274,7.589519417848708,0.008163248459977623
000001.SH,20001102,1984.26,1981.765,1992.857,1980.887,1977.363,6.897,0.3488,8933851.0,8841706.387,7.593001327645825,0.0034819097971174884
000001.SH,20001103,1981.631,1984.986,1989.106,1977.21,1984.26,-2.629,-0.1325,9320818.0,7328831.088,7.591675521976887,-0.0013258056689382514
000001.SH,20001106,1991.173,1983.073,1992.879,1982.751,1981.631,9.542,0.4815,9996819.0,8928639.322,7.5964791912989345,0.004803669322047455
000001.SH,20001107,1997.077,1993.454,1997.077,1990.059,1991.173,5.904,0.2965,7898747.0,7278831.072,7.599439890509236,0.0029606992103019536
000001.SH,20001108,2012.908,1999.153,2012.988,1998.345,1997.077,15.831,0.7927,9254272.0,8600386.699,7.607335721664432,0.007895831155195765
000001.SH,20001109,2032.482,2016.22,2032.518,2014.838,2012.908,19.574,0.9724,14051628.0,13103294.848,7.617012985294189,0.009677263629757071
000001.SH,20001110,2047.458,2037.084,2051.341,2033.627,2032.482,14.976,0.7368,13965900.0,15893170.969,7.624354302696321,0.007341317402131509
000001.SH,20001113,2070.788,2054.479,2071.689,2053.44,2047.458,23.33,1.1395,14408777.0,15478739.294,7.635684490149067,0.011330187452745832
000001.SH,20001114,2085.118,2072.793,2085.118,2055.212,2070.788,14.33,0.692,12448777.0,14376826.16,7.642580727355702,0.006896237206635014
000001.SH,20001115,2081.905,2087.277,2092.65,2074.377,2085.118,-3.213,-0.1541,13334267.0,14338161.285,7.641038618931181,-0.0015421084245206274
000001.SH,20001116,2095.984,2081.139,2096.048,2080.608,2081.905,14.079,0.6763,12821820.0,14983268.999,7.64777841182401,0.006739792892829222
000001.SH,20001117,2093.235,2098.888,2104.699,2084.899,2095.984,-2.749,-0.1312,11801326.0,13085711.37,7.646465995168504,-0.0013124166555060768
000001.SH,20001120,2101.389,2092.591,2101.398,2078.277,2093.235,8.154,0.3895,13102959.0,13467538.085,7.6503538336354735,0.0038878384669693844
000001.SH,20001121,2097.982,2104.068,2112.912,2095.582,2101.389,-3.407,-0.1621,12479719.0,12041539.348,7.648731209319819,-0.0016226243156545195
000001.SH,20001122,2113.303,2097.281,2113.348,2091.624,2097.982,15.321,0.7303,12146707.0,12051088.792,7.656007405347849,0.007276196028030313
000001.SH,20001123,2119.439,2119.156,2125.724,2109.219,2113.303,6.136,0.2904,12492077.0,14288672.069,7.658906710005799,0.0028993046579497417
000001.SH,20001124,2053.37,2119.01,2125.406,2045.514,2119.439,-66.069,-3.1173,16497561.0,16602799.282,7.627237624842876,-0.03166908516292288
000001.SH,20001127,2049.671,2041.155,2062.806,2031.931,2053.37,-3.699,-0.1801,10587826.0,11467955.133,7.62543457144803,-0.0018030533948465433
000001.SH,20001128,2079.396,2052.776,2079.479,2052.776,2049.671,29.725,1.4502,8588966.0,9261743.752,7.639832745910203,0.014398174462173507
000001.SH,20001129,2067.495,2081.496,2082.901,2055.939,2079.396,-11.901,-0.5723,9943629.0,10754439.872,7.6340930085152365,-0.005739737394966582
000001.SH,20001130,2070.613,2067.07,2072.291,2057.041,2067.495,3.118,0.1508,8465550.0,9115262.372,7.635599977685722,0.0015069691704852062
000001.SH,20001201,2081.843,2073.089,2082.028,2071.495,2070.613,11.23,0.5424,12285286.0,8622493.778,7.641008838070281,0.005408860384559233
000001.SH,20001204,2092.139,2084.484,2092.323,2077.809,2081.843,10.296,0.4946,14228850.0,9442143.252,7.645942266572182,0.004933428501900927
000001.SH,20001205,2091.67,2094.994,2097.289,2085.8,2092.139,-0.469,-0.0224,13895864.0,8833567.259,7.6457180689561035,-0.00022419761607839206
000001.SH,20001206,2075.627,2092.996,2095.436,2070.349,2091.67,-16.043,-0.767,11383325.0,10794542.961,7.638018555695738,-0.007699513260365443
000001.SH,20001207,2075.044,2072.531,2078.142,2060.729,2075.627,-0.583,-0.0281,9687361.0,10197656.118,7.6377376372592565,-0.000280918436481592
000001.SH,20001208,2073.163,2074.566,2083.271,2069.66,2075.044,-1.881,-0.0906,11583235.0,10305751.083,7.636830739349427,-0.0009068979098296737
000001.SH,20001211,2046.076,2072.283,2072.476,2039.003,2073.163,-27.087,-1.3066,11986534.0,9100692.024,7.623679091471738,-0.013151647877688966
000001.SH,20001212,2059.053,2045.17,2059.053,2037.901,2046.076,12.977,0.6342,10991829.0,9456604.726,7.630001447347306,0.006322355875568064
000001.SH,20001213,2056.12,2057.383,2059.601,2050.178,2059.053,-2.933,-0.1424,9385102.0,8631890.286,7.628575990630596,-0.0014254567167100163
000001.SH,20001214,2051.079,2056.998,2059.273,2046.938,2056.12,-5.041,-0.2452,14192813.0,6874509.928,7.626121275126787,-0.0024547155038092683
000001.SH,20001215,2039.364,2052.793,2055.609,2036.881,2051.079,-11.715,-0.5712,13205907.0,7922513.796,7.620393273523661,-0.005728001603126032
000001.SH,20001218,2044.545,2038.448,2044.56,2024.286,2039.364,5.181,0.254,11262588.0,9212166.317,7.622930549833934,0.002537276310273562
000001.SH,20001219,2049.032,2047.348,2056.757,2046.029,2044.545,4.487,0.2195,11368183.0,10994977.02,7.6251227654912785,0.0021922156573443985
000001.SH,20001220,2071.268,2050.068,2071.309,2048.642,2049.032,22.236,1.0852,11920718.0,11135318.459,7.635916259107357,0.010793493616078287
000001.SH,20001221,2076.886,2075.562,2086.939,2074.336,2071.268,5.618,0.2712,12498349.0,12452922.887,7.6386249355137315,0.0027086764063746216
000001.SH,20001222,2069.768,2078.426,2079.967,2066.223,2076.886,-7.118,-0.3427,12032661.0,12617511.504,7.635191802683599,-0.003433132830132024
000001.SH,20001225,2068.174,2071.567,2075.213,2062.036,2069.768,-1.594,-0.077,12061013.0,11965238.322,7.634421371353801,-0.0007704313297987042
000001.SH,20001226,2076.266,2070.377,2076.408,2068.813,2068.174,8.092,0.3913,10428055.0,10872508.58,7.6383263670988955,0.0039049957450947304
000001.SH,20001227,2058.244,2077.718,2079.762,2055.998,2076.266,-18.022,-0.868,11761632.0,11810701.345,7.6296084710765095,-0.00871789602238593
000001.SH,20001228,2053.704,2054.517,2061.051,2047.742,2058.244,-4.54,-0.2206,13842400.0,11352368.203,7.627400271048295,-0.0022082000282148684
000001.SH,20001229,2073.477,2055.828,2073.878,2055.505,2053.704,19.773,0.9628,13658680.0,11666403.733,7.636982187268996,0.009581916220700926
000001.SH,20010102,2103.469,2077.076,2103.538,2074.882,2073.477,29.992,1.4465,18650746.0,13405094.725,7.651343165579456,0.014360978310460126
000001.SH,20010103,2123.899,2108.254,2123.9,2105.497,2103.469,20.43,0.9713,17157673.0,17516832.575,7.66100882944213,0.0096656638626742
000001.SH,20010104,2117.405,2125.485,2127.419,2113.179,2123.899,-6.494,-0.3058,13423541.0,14295245.398,7.657946561293097,-0.003062268149032654
000001.SH,20010105,2125.3,2117.664,2125.381,2114.056,2117.405,7.895,0.3729,13288175.0,14844236.253,7.661668247864646,0.003721686571548588
000001.SH,20010108,2102.064,2128.602,2131.98,2092.097,2125.3,-23.236,-1.0933,14787085.0,15887661.764,7.650674998166539,-0.010993249698106666
000001.SH,20010109,2101.135,2099.323,2111.1,2082.841,2102.064,-0.929,-0.0442,11649338.0,11581766.655,7.65023295389734,-0.0004420442691994708
000001.SH,20010110,2125.615,2102.085,2125.67,2102.066,2101.135,24.48,1.1651,12916883.0,13026253.42,7.661816451251717,0.011583497354377137
000001.SH,20010111,2119.141,2129.61,2131.368,2117.029,2125.615,-6.474,-0.3046,14072209.0,14615713.425,7.6587660968756985,-0.003050354376018305
000001.SH,20010112,2104.747,2116.846,2117.727,2100.273,2119.141,-14.394,-0.6792,10660882.0,11017289.33,7.651950548869329,-0.006815548006369632
000001.SH,20010115,2032.443,2097.091,2097.092,2030.288,2104.747,-72.304,-3.4353,14998588.0,13412559.204,7.616993796748274,-0.034956752121054535
000001.SH,20010116,2045.887,2018.298,2045.946,2007.706,2032.443,13.444,0.6615,11583722.0,10405910.779,7.623586715269835,0.00659291852156052
000001.SH,20010117,2034.584,2046.377,2048.695,2031.756,2045.887,-11.303,-0.5525,7324134.0,6609475.901,7.618046654375124,-0.005540060894710486
000001.SH,20010118,2043.11,2033.686,2049.355,2033.576,2034.584,8.526,0.4191,10341571.0,8381612.881,7.622228435756817,0.004181781381692673
000001.SH,20010119,2065.606,2046.581,2067.877,2046.541,2043.11,22.496,1.1011,11831264.0,8601583.114,7.633178924813179,0.010950489056361867
000001.SH,20010205,2008.032,2069.856,2072.547,2005.683,2065.606,-57.574,-2.7873,8974243.0,7400294.453,7.604910416939619,-0.028268507873559834
000001.SH,20010206,1995.315,1999.723,1999.725,1956.178,2008.032,-12.717,-0.6333,9528427.0,7974362.139,7.598557211596744,-0.006353205342874979
000001.SH,20010207,1979.939,1995.603,1998.25,1978.599,1995.315,-15.376,-0.7706,5882229.0,5171535.537,7.590821315133194,-0.007735896463549885
000001.SH,20010208,1930.138,1977.559,1986.898,1926.4,1979.939,-49.801,-2.5153,8885737.0,7517260.413,7.565346781933417,-0.02547453319977766
000001.SH,20010209,1956.97,1935.188,1963.329,1935.188,1930.138,26.832,1.3902,11237019.0,7748484.063,7.579152637692475,0.013805855759058794
000001.SH,20010212,1961.221,1958.655,1961.81,1935.587,1956.97,4.251,0.2172,7203075.0,6524706.396,7.5813225174497125,0.0021698797572371475
000001.SH,20010213,1963.528,1962.527,1973.999,1958.991,1961.221,2.307,0.1176,5403514.0,5135049.549,7.5824981341659425,0.0011756167162300102
000001.SH,20010214,1963.2,1962.738,1966.84,1956.423,1963.528,-0.328,-0.0167,4382153.0,4177529.163,7.582331073956647,-0.00016706020929557752
000001.SH,20010215,1946.479,1963.449,1966.923,1944.56,1963.2,-16.721,-0.8517,4506756.0,4262383.222,7.573777378397399,-0.008553695559247565
000001.SH,20010216,1941.964,1942.049,1942.123,1911.871,1946.479,-4.515,-0.232,6750209.0,6112809.428,7.571455111089334,-0.0023222673080658396
000001.SH,20010219,1967.55,1942.579,1969.347,1935.651,1941.964,25.586,1.3175,5846083.0,5220087.956,7.584544392929264,0.013089281839930855
000001.SH,20010220,1953.218,1969.777,1980.386,1947.255,1967.55,-14.332,-0.7284,6435934.0,6328305.448,7.5772335477911605,-0.007310845138103872
000001.SH,20010221,1909.326,1948.417,1948.417,1901.205,1953.218,-43.892,-2.2472,7617817.0,7402122.577,7.554505579182873,-0.02272796860828752
000001.SH,20010222,1907.26,1901.993,1922.457,1893.783,1909.326,-2.066,-0.1082,5054734.0,5184099.982,7.553422936107728,-0.0010826430751453842
000001.SH,20010223,1936.346,1906.914,1936.634,1906.551,1907.26,29.086,1.525,6209740.0,5555908.953,7.568557970876447,0.015135034768719358
000001.SH,20010226,1953.341,1940.77,1953.771,1935.547,1936.346,16.995,0.8777,7302811.0,6871463.818,7.577296518809922,0.008738547933474727
000001.SH,20010227,1962.042,1956.272,1962.284,1946.98,1953.341,8.701,0.4454,7398593.0,6572695.409,7.581741046624017,0.0044445278140949895
000001.SH,20010228,1959.18,1964.356,1965.021,1950.931,1962.042,-2.862,-0.1459,6141354.0,6674842.01,7.580281297337589,-0.0014597492864281136
000001.SH,20010301,1965.121,1959.009,1968.357,1953.721,1959.18,5.941,0.3032,11667369.0,7958979.704,7.583309100015681,0.0030278026780923284
000001.SH,20010302,1985.111,1969.056,1987.389,1968.961,1965.121,19.99,1.0172,15163577.0,7911483.388,7.593430110953325,0.010121010937644392
000001.SH,20010305,1984.2,1991.28,1993.805,1979.654,1985.111,-0.911,-0.0459,10719359.0,7417398.265,7.592971089215802,-0.00045902173752310205
000001.SH,20010306,1990.06,1986.732,1990.06,1977.111,1984.2,5.86,0.2953,20872239.0,14083043.121,7.595920068017782,0.0029489788019798624
000001.SH,20010307,1991.177,1991.276,1996.853,1986.044,1990.06,1.117,0.0561,13890054.0,10411173.991,7.596481200163047,0.0005611321452647644
000001.SH,20010308,2000.9,1990.637,2002.252,1989.869,1991.177,9.723,0.4883,11490403.0,9116276.642,7.601352358322448,0.004871158159400757
000001.SH,20010309,2011.66,2003.205,2015.503,1999.478,2000.9,10.76,0.5378,15681034.0,12913043.0,7.606715530856374,0.005363172533926708
000001.SH,20010312,2012.552,2013.312,2015.597,2004.964,2011.66,0.892,0.0443,12333489.0,10696975.765,7.607158847468226,0.0004433166118520404
000001.SH,20010313,1998.699,2012.155,2012.772,1992.171,2012.552,-13.853,-0.6883,13874819.0,10681301.501,7.600251747875159,-0.006907099593067123
000001.SH,20010314,2018.616,1996.152,2018.619,1994.944,1998.699,19.917,0.9965,10703147.0,9090213.364,7.61016740705889,0.009915659183731051
000001.SH,20010315,2022.601,2019.725,2027.333,2017.588,2018.616,3.985,0.1974,13758511.0,11542905.272,7.61213958588108,0.0019721788221893632
000001.SH,20010316,2020.236,2023.029,2024.28,2011.992,2022.601,-2.365,-0.1169,12386524.0,10272257.578,7.610969615254129,-0.0011699706269503451
000001.SH,20010319,2036.617,2019.851,2036.63,2017.491,2020.236,16.381,0.8108,13950607.0,11601354.731,7.619045376948136,0.008075761694006367
000001.SH,20010320,2045.793,2039.554,2045.941,2037.174,2036.617,9.176,0.4506,12480263.0,11586387.452,7.623540768372709,0.004495391424573114
000001.SH,20010321,2066.39,2047.633,2066.391,2046.434,2045.793,20.597,1.0068,19642840.0,12963828.235,7.633558402435813,0.01001763406310463
000001.SH,20010322,2087.532,2071.202,2087.532,2068.142,2066.39,21.142,1.0231,23619557.0,17676007.273,7.643737785948835,0.010179383513021278
000001.SH,20010323,2053.539,2091.176,2093.949,2052.555,2087.532,-33.993,-1.6284,24297793.0,18580195.97,7.627319925181206,-0.01641786076762841
000001.SH,20010326,2089.881,2052.055,2089.987,2052.055,2053.539,36.342,1.7697,21311323.0,14310990.617,7.644862405538795,0.017542480357588985
000001.SH,20010327,2107.258,2096.502,2107.302,2090.902,2089.881,17.377,0.8315,17984305.0,15898231.606,7.653142855287516,0.008280449748720997
000001.SH,20010328,2106.874,2109.755,2112.879,2096.917,2107.258,-0.384,-0.0182,15717559.0,15209667.765,7.652960611351606,-0.00018224393591026455
000001.SH,20010329,2101.658,2107.224,2111.734,2096.934,2106.874,-5.216,-0.2476,15535376.0,15283496.688,7.650481836011068,-0.0024787753405384194
000001.SH,20010330,2112.775,2101.1,2112.833,2096.284,2101.658,11.117,0.529,24395391.0,13560668.736,7.655757528273765,0.005275692262697085
000001.SH,20010402,2125.084,2117.45,2126.967,2114.778,2112.775,12.309,0.5826,23738356.0,15302089.271,7.661566609989015,0.005809081715250741
000001.SH,20010403,2123.052,2127.781,2129.829,2109.251,2125.084,-2.032,-0.0956,20608555.0,12823849.329,7.660609955044365,-0.0009566549446500261
000001.SH,20010404,2090.719,2123.885,2128.157,2084.93,2123.052,-32.333,-1.5229,20812399.0,14766596.329,7.645263304936597,-0.015346650107768589
000001.SH,20010405,2112.6,2084.807,2112.619,2081.644,2090.719,21.881,1.0466,23059542.0,11267333.518,7.655674695389062,0.010411390452465419
000001.SH,20010406,2108.606,2116.377,2122.22,2103.264,2112.6,-3.994,-0.1891,37416488.0,10596703.339,7.653782344628699,-0.0018923507603627598
000001.SH,20010409,2117.367,2108.969,2117.411,2100.972,2108.606,8.761,0.4155,25878926.0,11780114.412,7.657928614636229,0.004146270007529651
000001.SH,20010410,2128.479,2119.538,2128.547,2119.359,2117.367,11.112,0.5248,20762452.0,10866473.107,7.6631629191166475,0.005234304480418395
000001.SH,20010411,2131.397,2130.895,2134.507,2121.156,2128.479,2.918,0.1371,15323661.0,11560119.546,7.664532912260295,0.0013699931436477186
000001.SH,20010412,2134.798,2132.808,2141.917,2124.815,2131.397,3.401,0.1596,18786384.0,17650622.902,7.666127307603439,0.0015943953431438729
000001.SH,20010413,2145.4,2135.669,2145.437,2130.594,2134.798,10.602,0.4966,18747173.0,13652048.108,7.671081294163329,0.004953986559890211
000001.SH,20010416,2168.059,2150.292,2168.078,2150.286,2145.4,22.659,1.0562,31511844.0,19551496.827,7.681587576211382,0.010506282048052817
000001.SH,20010417,2176.679,2173.304,2177.158,2163.191,2168.059,8.62,0.3976,28552577.0,20671818.346,7.685555599742517,0.00396802353113479
000001.SH,20010418,2172.564,2177.987,2179.741,2167.593,2176.679,-4.115,-0.189,22127851.0,18518058.145,7.683663315854082,-0.001892283888435209
000001.SH,20010419,2172.87,2172.431,2175.575,2148.308,2172.564,0.306,0.0141,24544315.0,19874416.346,7.683804153340282,0.00014083748620041803
000001.SH,20010420,2152.335,2173.956,2179.57,2152.006,2172.87,-20.535,-0.9451,22812703.0,21906310.129,7.674308578311472,-0.00949557502880971
000001.SH,20010423,2150.426,2150.341,2157.512,2132.55,2152.335,-1.909,-0.0887,21827884.0,18665045.955,7.673421241029547,-0.000887337281925582
000001.SH,20010424,2166.174,2151.341,2166.19,2151.339,2150.426,15.748,0.7323,13515372.0,14266589.779,7.680717756744433,0.007296515714886098
000001.SH,20010425,2119.18,2168.051,2170.387,2115.264,2166.174,-46.994,-2.1694,18194855.0,17711213.174,7.658784500389732,-0.02193325635470078
000001.SH,20010426,2105.056,2113.391,2125.788,2102.825,2119.18,-14.124,-0.6665,13285483.0,13482611.315,7.652097349088035,-0.0066871513016968365
000001.SH,20010427,2115.109,2104.034,2120.844,2104.034,2105.056,10.053,0.4776,13625350.0,10974030.209,7.656861626795437,0.004764277707401732
000001.SH,20010430,2119.184,2117.168,2122.503,2111.952,2115.109,4.075,0.1927,10911782.0,10497143.984,7.658786387910483,0.0019247611150463584
000001.SH,20010508,2137.994,2119.898,2138.038,2119.894,2119.184,18.81,0.8876,8480367.0,8704695.654,7.6676232852199675,0.008836897309484115
000001.SH,20010509,2132.89,2140.554,2142.377,2127.319,2137.994,-5.104,-0.2387,9719033.0,10453425.273,7.665233146583644,-0.0023901386363238686
000001.SH,20010510,2147.283,2134.191,2147.339,2134.191,2132.89,14.393,0.6748,9850558.0,11162464.312,7.671958601022826,0.006725454439182599
000001.SH,20010511,2155.405,2150.322,2155.422,2144.759,2147.283,8.122,0.3782,13806463.0,10971413.078,7.675733919915075,0.0037753188922486913
000001.SH,20010514,2178.466,2161.614,2178.7,2160.123,2155.405,23.061,1.0699,25253199.0,16209586.946,7.686376238366621,0.01064231845154584
000001.SH,20010515,2191.064,2184.787,2191.068,2176.786,2178.466,12.598,0.5783,24656101.0,17346849.869,7.692142549575058,0.00576631120843718
